book_id,author,desc,genre,isbn,isbn13,link,pages,rating,reviews,title,totalratings,title_clean,author_clean,bookformat_clean,genres_list,desc_clean,word_count
34706,Paul Abels,"A clear guide to one of today's most popular treatment modalities, this volume explores why the narrative metaphor is important in the therapeutic relationship, and how to incorporate narrative techniques into social work practice. Building on basic insights about how stories shape people's lives, and how destructive stories can be modified, the authors explore various applications of the narrative approach. These applications include conducting groups, working with multicultural clients, and supplementary classroom discussions.","Social Science,Social Work",826113826,9.78E+12,https://goodreads.com/book/show/1145502.Understanding_Narrative_Therapy,217.0,3.0,0,Understanding Narrative Therapy: A Guidebook for the Social Worker,5,understanding narrative therapy: a guidebook for the social worker,paul abels,Hardcover,"['social science', 'social work']",a clear guide to one of today s most popular treatment modalities this volume explores why the narrative metaphor is important in the therapeutic relationship and how to incorporate narrative techniques into social work practice building on basic insights about how stories shape people s lives and how destructive stories can be modified the authors explore various applications of the narrative approach these applications include conducting groups working with multicultural clients and supplementary classroom discussions,75
1285,Angus Konstam,"The launch of HMS Dreadnought in 1906 changed the face of naval warfare. This revolutionary new battleship was in a league of her own, capable of taking on any two ""pre-dreadnought"" battleships in a straight fight. A naval arms race followed between Britain and Germany, as both countries hurriedly built a fleet of these powerful new warships. This race led inexorably to the outbreak of a world war. During World War I these dreadnoughts formed the backbone of the British Grand Fleet. In May 1916, these battleships put to sea to intercept their counterparts in the German High Seas fleet. The result was the battle of Jutland, a bruising high-stakes encounter where the design and construction of Britain's revolutionary new battleships was put to the test. The first half-dozen dreadnoughts were all improvements of the basic Dreadnought design, all carrying ten 12-inch guns. It was only in 1911, with the launch of HMS Neptune that the layout of this powerful armament was altered as a result of practical experience. Two more versions of the Neptune entered service later that same year. These nine improved dreadnoughts formed the core of the British High Seas Fleet. They would soon, however, be outclassed by a new breed of ""super dreadnoughts"", the subject of the second volume in this two-part story. While these new battleships carried larger 13.5-inch guns, they proved less successful as all-round battleships than their more lightly-armed predecessors. Naval architects were slowly learning that with modern battleships, design involved a compromise between firepower, protection and speed. One last 12-inch gun dreadnought entered service in 1914, when a seven turret battleship being built for the Turks was commandeered by the Royal Navy, and re-named HMS Agincourt. This New Vanguard title, the first of two covering these famous warships will uncover the full story of the British battleships of World War I. The book will look at their revolutionary design, the 12-inch guns that provided them with their firepower, and the way these guns were fired in anger.","Military History,Naval History,War,World War I",1780961677,9.78E+12,https://goodreads.com/book/show/15849510-british-battleships-1914-18-1,48.0,4.11,2,British Battleships 1914â€“18 (1): The Early Dreadnoughts,18,british battleships 1914â€“18 (1): the early dreadnoughts,angus konstam,Paperback,"['military history', 'naval history', 'war', 'world war i']",the launch of hms dreadnought in 1906 changed the face of naval warfare this revolutionary new battleship was in a league of her own capable of taking on any two pre dreadnought battleships in a straight fight a naval arms race followed between britain and germany as both countries hurriedly built a fleet of these powerful new warships this race led inexorably to the outbreak of a world war during world war i these dreadnoughts formed the backbone of the british grand fleet in may 1916 these battleships put to sea to intercept their counterparts in the german high seas fleet the result was the battle of jutland a bruising high stakes encounter where the design and construction of britain s revolutionary new battleships was put to the test the first half dozen dreadnoughts were all improvements of the basic dreadnought design all carrying ten 12 inch guns it was only in 1911 with the launch of hms neptune that the layout of this powerful armament was altered as a result of practical experience two more versions of the neptune entered service later that same year these nine improved dreadnoughts formed the core of the british high seas fleet they would soon however be outclassed by a new breed of super dreadnoughts the subject of the second volume in this two part story while these new battleships carried larger 13 5 inch guns they proved less successful as all round battleships than their more lightly armed predecessors naval architects were slowly learning that with modern battleships design involved a compromise between firepower protection and speed one last 12 inch gun dreadnought entered service in 1914 when a seven turret battleship being built for the turks was commandeered by the royal navy and re named hms agincourt this new vanguard title the first of two covering these famous warships will uncover the full story of the british battleships of world war i the book will look at their revolutionary design the 12 inch guns that provided them with their firepower and the way these guns were fired in anger,348
5065,Sondra Solovay,"What rights, if any, do fat people have? If a child is obese, are the parents legally responsible? Can employers treat overweight employees as different, or disabled? Should fat people be protected by disability laws? Cases of illegal hiring practices, workplace prejudice, harassment, unfair treatment, medical malpractice, and denial of public access are being filed in increasing numbers as the nation continues to obsess over, and misunderstand, weight.,Two events in 1998-the controversial felony prosecution of a mother whose child died of obesity-related complications, and the National Institutes of Health declaration of a national weight standard-forced the weight debate to a new level of public awareness.,Very little literature on the law and weight exists, so each new case is a potential precedent-setter. Tipping the Scales of Justice presents actual cases and the stories behind the legal arguments, showing for the first time the varied and surprising ways that fat has become a courtroom topic.,An attorney who focuses on weight-related cases, Sondra Solovay details court attitudes toward weight in relation to employment and discrimination law, child/family law, disability law, civil rights, minorities, public policy, diets and exercise, and much more, while intermingling a personal narrative on major cases and their outcomes. This fascinating book will be essential for law courses and libraries, as well as a one-of-a-kind perspective for anyone concerned about weight as a legal issue.","Fat,Fat Studies,Nonfiction,Feminism,Health,Fat,Politics,Social Issues,Activism",1573927643,9.78E+12,https://goodreads.com/book/show/1111993.Tipping_the_Scales_of_Justice,261.0,4.38,0,Tipping the Scales of Justice: Fighting Weight Based Discrimination,29,tipping the scales of justice: fighting weight based discrimination,sondra solovay,Paperback,"['fat', 'fat studies', 'nonfiction', 'feminism', 'health', 'politics', 'social issues', 'activism']",what rights if any do fat people have if a child is obese are the parents legally responsible can employers treat overweight employees as different or disabled should fat people be protected by disability laws cases of illegal hiring practices workplace prejudice harassment unfair treatment medical malpractice and denial of public access are being filed in increasing numbers as the nation continues to obsess over and misunderstand weight two events in 1998 the controversial felony prosecution of a mother whose child died of obesity related complications and the national institutes of health declaration of a national weight standard forced the weight debate to a new level of public awareness very little literature on the law and weight exists so each new case is a potential precedent setter tipping the scales of justice presents actual cases and the stories behind the legal arguments showing for the first time the varied and surprising ways that fat has become a courtroom topic an attorney who focuses on weight related cases sondra solovay details court attitudes toward weight in relation to employment and discrimination law child family law disability law civil rights minorities public policy diets and exercise and much more while intermingling a personal narrative on major cases and their outcomes this fascinating book will be essential for law courses and libraries as well as a one of a kind perspective for anyone concerned about weight as a legal issue,237
17550,Anna L. Dallapiccola,"Each region of India is a land in its own right, with diverse languages, customs, and cultural traditions. Yet shared social systems, firmly grounded in Hindu religious beliefs, provide the cohesive force that unites over a billion people of different backgrounds. This dictionary provides an unrivaled insight to all aspects of Hindu life with illustrated entries that elucidate the history of Hinduism, its mythology, art, architecture, religion, laws, and folklore. Maps and entries on the major cities and places of pilgrimage in India, as well as a concise chronology and a list of principal dynasties, provide a clear overview of the geography, history, languages, and vibrant religious and cultural traditions of Hinduism. This volume will serve as a lively and essential guide for those preparing a visit to India, for Indians living in the West, for students, or for anyone interested in the subcontinent. 243 illustrations.","Reference,Religion,Hinduism",500284024,9.78E+12,https://goodreads.com/book/show/1486776.Dictionary_of_Hindu_Lore_and_Legend,224.0,4.06,1,Dictionary of Hindu Lore and Legend,17,dictionary of hindu lore and legend,anna l. dallapiccola,Paperback,"['reference', 'religion', 'hinduism']",each region of india is a land in its own right with diverse languages customs and cultural traditions yet shared social systems firmly grounded in hindu religious beliefs provide the cohesive force that unites over a billion people of different backgrounds this dictionary provides an unrivaled insight to all aspects of hindu life with illustrated entries that elucidate the history of hinduism its mythology art architecture religion laws and folklore maps and entries on the major cities and places of pilgrimage in india as well as a concise chronology and a list of principal dynasties provide a clear overview of the geography history languages and vibrant religious and cultural traditions of hinduism this volume will serve as a lively and essential guide for those preparing a visit to india for indians living in the west for students or for anyone interested in the subcontinent 243 illustrations,146
20270,"Robert Gendler,Neil deGrasse Tyson","To gaze at the stars is one thing; to capture that gaze in photographs is something else, a tantalizing scientific art that many attempt and few master. That rare mastery is on full display in this beautiful volume of space photography from thirty of the most accomplished astrophotographers in the world, both professional and amateur. Galaxies, star clusters, nebulae, and other deep-sky treasures fill the pages. Along with the marvels of the night sky--the Andromeda and Whirlpool galaxies, the Pleiades and the Praesepe, the Orion and Crab nebulae, and many more--each section features a profile of the photographer's work, techniques, philosophy, and experiences. Compiled by the world's leading amateur astrophotographer, with an introduction to the history of space photography, this spectacular volume is an essential for every stargazer's bookshelf.","Science,Science,Astronomy,Art,Photography",161673146X,9.78E+12,https://goodreads.com/book/show/11097009-capturing-the-stars,160.0,4.3,2,Capturing the Stars: Astrophotography by the Masters,20,capturing the stars: astrophotography by the masters,"robert gendler,neil degrasse tyson",Ebook,"['science', 'astronomy', 'art', 'photography']",to gaze at the stars is one thing to capture that gaze in photographs is something else a tantalizing scientific art that many attempt and few master that rare mastery is on full display in this beautiful volume of space photography from thirty of the most accomplished astrophotographers in the world both professional and amateur galaxies star clusters nebulae and other deep sky treasures fill the pages along with the marvels of the night sky the andromeda and whirlpool galaxies the pleiades and the praesepe the orion and crab nebulae and many more each section features a profile of the photographer s work techniques philosophy and experiences compiled by the world s leading amateur astrophotographer with an introduction to the history of space photography this spectacular volume is an essential for every stargazer s bookshelf,135
10348,"Luke Hunter,Priscilla Barrett","A comprehensive illustrated field guide to the world's carnivores,Carnivores are among the most spectacular creatures in the natural world, and also the most feared. ,Carnivores of the World, is the first comprehensive field guide to all 245 terrestrial species of true carnivores, from the majestic polar bear and predatory wild cats to the tiny least weasel. This user-friendly illustrated guide features 86 color plates by acclaimed wildlife artist Priscilla Barrett that depict every species and numerous subspecies, as well as about 400 line drawings of skulls and footprints. Detailed species accounts describe key identification features, distribution and habitat, feeding ecology, behavior, social patterns, reproduction and demography, status, threats, lifespan, and mortality. ,Carnivores of the World, includes an introduction that provides a concise overview of taxonomy, conservation, and the distinct families within the order Carnivora.,Covers all 245 terrestrial species of true carnivores,Includes 86 color plates by acclaimed wildlife artist Priscilla Barrett,Features detailed species accounts and hundreds of line drawings,The first field guide of its kind","Nonfiction,Reference,Field Guides,Reference,Wildlife,Animals,Environment,Nature,Science,Natural History",691152284,9.78E+12,https://goodreads.com/book/show/12751794-carnivores-of-the-world,240.0,4.64,2,Carnivores of the World,22,carnivores of the world,"luke hunter,priscilla barrett",Paperback,"['nonfiction', 'reference', 'field guides', 'wildlife', 'animals', 'environment', 'nature', 'science', 'natural history']",a comprehensive illustrated field guide to the world s carnivores carnivores are among the most spectacular creatures in the natural world and also the most feared carnivores of the world is the first comprehensive field guide to all 245 terrestrial species of true carnivores from the majestic polar bear and predatory wild cats to the tiny least weasel this user friendly illustrated guide features 86 color plates by acclaimed wildlife artist priscilla barrett that depict every species and numerous subspecies as well as about 400 line drawings of skulls and footprints detailed species accounts describe key identification features distribution and habitat feeding ecology behavior social patterns reproduction and demography status threats lifespan and mortality carnivores of the world includes an introduction that provides a concise overview of taxonomy conservation and the distinct families within the order carnivora covers all 245 terrestrial species of true carnivores includes 86 color plates by acclaimed wildlife artist priscilla barrett features detailed species accounts and hundreds of line drawings the first field guide of its kind,171
35542,David Crouch,"At last: an authoritative, up to date account of the troubled reign of King Stephen, by a leading scholar of the Anglo-Norman world. David Crouch covers every aspect of the period - the king and the empress, the aristocracy, the Church, government and the nation at large. He also looks at the wider dimensions of the story, in Scotland, Wales, Normandy and elsewhere. The result (weaving its discussions around a vigorous narrative core) is a a work of major scholarship. A must for specialist and amateur medievalists alike.","History,European Literature,British Literature,History,Medieval History,Nonfiction,Historical,Medieval",582226570,9.78E+12,https://goodreads.com/book/show/11578.The_Reign_of_King_Stephen,398.0,4.11,1,The Reign of King Stephen: 1135-1154,37,the reign of king stephen: 1135-1154,david crouch,Paperback,"['history', 'european literature', 'british literature', 'medieval history', 'nonfiction', 'historical', 'medieval']",at last an authoritative up to date account of the troubled reign of king stephen by a leading scholar of the anglo norman world david crouch covers every aspect of the period the king and the empress the aristocracy the church government and the nation at large he also looks at the wider dimensions of the story in scotland wales normandy and elsewhere the result weaving its discussions around a vigorous narrative core is a a work of major scholarship a must for specialist and amateur medievalists alike,88
21597,"Fiona Cameron,Lynda Kelly","Hot Topics, Public Culture, Museums engages the highly problematic and increasingly important issue of museums, science centres, their roles in contemporary societies, their engagement with hot topics and their part in wider conversations in a networked public culture. Hot topics such as homosexuality, sexual, and racial violence, massacres, drugs, terrorism, GMO foods, H1M1 (swine flu) and climate change are now all part of museological culture. The authors in this collection situate cultural institutions in an increasingly interconnected, complex, globalising and uncertain world and engage the why and how institutions might form part of, activate conversations and action through discussions that theorise institutions in new ways to the very practical means in which institutions might engage their constituencies.","Museology,Museums",1443819743,9.78E+12,https://goodreads.com/book/show/11098249-hot-topics-public-culture-museums,323.0,3.0,0,"Hot Topics, Public Culture, Museums",2,"hot topics, public culture, museums","fiona cameron,lynda kelly",Hardcover,"['museology', 'museums']",hot topics public culture museums engages the highly problematic and increasingly important issue of museums science centres their roles in contemporary societies their engagement with hot topics and their part in wider conversations in a networked public culture hot topics such as homosexuality sexual and racial violence massacres drugs terrorism gmo foods h1m1 swine flu and climate change are now all part of museological culture the authors in this collection situate cultural institutions in an increasingly interconnected complex globalising and uncertain world and engage the why and how institutions might form part of activate conversations and action through discussions that theorise institutions in new ways to the very practical means in which institutions might engage their constituencies,117
51155,Jinny Beyer,"Quilters will appreciate this book's original designs and easy-to-follow instructions. Central to the collection are Beyer's drafting techniques, plus her ideas for fragmenting and enlarging designs.","Crafts,Quilting",939009463,9.78E+12,https://goodreads.com/book/show/10711277-patchwork-portfolio,248.0,4.33,0,Patchwork Portfolio,3,patchwork portfolio,jinny beyer,Paperback,"['crafts', 'quilting']",quilters will appreciate this book s original designs and easy to follow instructions central to the collection are beyer s drafting techniques plus her ideas for fragmenting and enlarging designs,30
51654,Andy Anderson,"The seminal history and analysis of the Hungarian Revolution and the workers' councils, perhaps the single most important revolutionary event ever, and this is simply the best book on it.","Politics,History",948984147,9.78E+12,https://goodreads.com/book/show/1001077.Hungary_56,124.0,4.15,2,Hungary 56,26,hungary 56,andy anderson,Paperback,"['politics', 'history']",the seminal history and analysis of the hungarian revolution and the workers councils perhaps the single most important revolutionary event ever and this is simply the best book on it,30
6998,Harri Englund,"From War to Peace on the Mozambique-Malawi Borderland, is the first full-length ethnography to tell villagers' stories from war to peace in Mozambique. Extended case studies of particular villages and families on the Mozambique-Malawi borderland form the core of the book. While tracing their paths to war, exile and post-war reconstruction, the book reveals the human face of national and transnational crises. This detailed study takes the reader beyond the stereotypes which often accompany interventions into humanitarian catastrophes. The villagers in this book are not nameless victims but persons with social relationships; participants, in their own way, in the histories of colonialism, nationalism, labour migration, guerrilla war, exile, repatriation and, most recently, liberal democracy.,A major contribution of the book is to show how changing historical circumstances have variously pitted villagers against one another and fostered co-operation. Questions of trust, moral value and legitimate authority inform ethnographic description, leading to an innovative critique of current analytical approaches to social capital. Those interested in humanitarian catastrophes, African politics, refugee studies and development studies will be inspired by its detailed rebuttal of stereotypes which continue to represent Africans as helpless victims.","Eastern Africa,Mozambique",748615776,9.78E+12,https://goodreads.com/book/show/1148830.From_War_to_Peace_on_the_Mozambique_Malawi_Borderland,232.0,3.0,0,From War to Peace on the Mozambique-Malawi Borderland,1,from war to peace on the mozambique-malawi borderland,harri englund,Paperback,"['eastern africa', 'mozambique']",from war to peace on the mozambique malawi borderland is the first full length ethnography to tell villagers stories from war to peace in mozambique extended case studies of particular villages and families on the mozambique malawi borderland form the core of the book while tracing their paths to war exile and post war reconstruction the book reveals the human face of national and transnational crises this detailed study takes the reader beyond the stereotypes which often accompany interventions into humanitarian catastrophes the villagers in this book are not nameless victims but persons with social relationships participants in their own way in the histories of colonialism nationalism labour migration guerrilla war exile repatriation and most recently liberal democracy a major contribution of the book is to show how changing historical circumstances have variously pitted villagers against one another and fostered co operation questions of trust moral value and legitimate authority inform ethnographic description leading to an innovative critique of current analytical approaches to social capital those interested in humanitarian catastrophes african politics refugee studies and development studies will be inspired by its detailed rebuttal of stereotypes which continue to represent africans as helpless victims,194
